29,98,4
30,69,5
30,135,5
30,82,4
30,50,3
30,29,3
30,2,3
31,135,4
31,136,5
31,153,4
32,50,4
32,111,3
32,117,3
32,9,3
32,7,4
32,151,3
37,121,2
37,7,4
37,82,1
37,62,5
37,55,3
37,147,3
37,79,4
37,92,4
37,56,5
37,27,4
37,127,4
37,118,2
37,96,4
37,68,5
37,117,4
37,50,5
37,89,4
38,88,5
38,118,5
38,112,5
38,127,2
38,105,3
38,95,5
38,140,5
38,133,2
38,78,5
38,35,5
38,79,3
38,28,4
38,71,5
38,69,5
38,67,4
38,22,5
38,70,5
38,153,5
38,97,5
38,1,5
38,94,5
38,82,5
38,99,5
38,145,1
38,144,5
41,50,5
41,56,4
41,28,4
41,152,4
41,97,3
41,135,4
41,58,3
41,31,3
41,98,4
41,96,4
42,151,4
42,72,3
42,64,5
42,71,4
42,125,4
42,103,3
42,70,3
42,73,4
42,2,5
42,44,3
42,79,5
42,54,4
42,86,3
42,63,4
42,132,5
42,77,5
42,135,4
42,12,4
42,25,3
42,142,4
43,88,5
43,51,1
43,127,4
43,91,3
43,7,4
43,153,5
43,120,4
43,123,1
43,4,4
43,69,4
43,77,3
43,97,5
43,49,4
43,95,4
43,54,3
43,25,5
43,133,4
43,143,4
44,132,4
44,82,4
44,133,4
44,50,5
44,109,3
44,67,3
44,5,4
44,7,5
44,144,4
44,147,4
44,99,4
44,55,4
44,71,3
44,89,5
44,151,4
44,11,3
44,96,4
44,9,5
44,118,3
44,135,5
44,106,2
44,22,4
44,15,4
44,69,4
44,81,4
45,13,5
45,24,3
45,50,5
45,127,5
45,7,3
45,25,4
45,121,4
45,109,5
45,118,4
45,111,4
45,151,2
46,151,4
46,93,4
46,127,5
48,136,4
48,28,2
48,132,5
48,71,3
48,56,3
48,98,5
49,2,1
49,102,2
49,56,5
49,98,4
49,10,3
49,143,3
49,100,4
49,117,1
49,8,3
49,151,5
49,129,2
49,3,3
49,85,3
49,108,2
49,116,4
49,99,4
49,121,1
49,25,2
49,96,1
49,72,2
50,124,1
50,9,4
50,123,4
50,125,2
50,100,2
51,132,4
51,83,5
51,64,4
51,148,3
52,95,4
52,107,4
52,126,5
52,22,5
52,111,4
52,151,5
52,100,4
52,117,4
52,116,4
52,25,5
52,19,5
52,13,5
52,121,4
52,7,5
53,50,4
53,151,4
53,7,3
53,15,5
53,100,5
53,24,3
53,25,4
54,127,4
54,151,2
54,50,5
54,106,3
54,117,5
54,25,4
54,100,5
54,118,4
54,148,3
54,7,4
54,24,1
54,1,4
55,144,5
55,7,3
55,56,4
55,89,5
56,97,3
56,87,4
56,31,4
56,7,5
56,114,4
56,90,2
56,121,5
56,91,4
56,66,3
56,68,3
56,62,5
56,22,5
56,29,3
56,71,4
56,95,4
56,73,4
57,151,3
57,1,5
57,50,5
57,125,3
57,121,4
57,56,3
57,144,3
57,42,5
57,126,3
57,24,3
57,15,4
57,7,4
57,64,5
57,105,3
57,117,4
57,8,4
57,79,5
57,109,4
58,25,4
58,56,5
58,20,1
58,150,4
58,7,5
58,50,4
58,123,4
58,12,5
58,124,5
58,151,3
58,69,1
58,64,5
58,9,4
58,137,5
58,109,4
58,127,4
58,1,5
58,116,5
58,70,4
58,13,3
58,8,4
58,134,5
59,7,4
59,111,4
59,102,2
59,141,4
59,59,5
59,109,4
59,136,3
59,51,5
59,125,3
59,126,5
59,89,5
59,3,4
59,73,4
59,64,5
59,60,5
59,95,2
59,96,5
59,134,5
59,83,4
59,86,3
59,91,4
59,82,5
59,14,5
59,129,5
59,18,4
59,1,2
59,127,5
59,149,4
59,9,4
60,128,3
60,133,4
60,77,4
60,13,4
60,143,3
60,151,5
60,28,5
60,136,4
60,70,4
60,61,4
60,153,3
60,59,5
60,121,4
60,8,3
60,141,3
60,96,4
60,21,3
60,98,4
60,131,4
60,50,5
62,118,2
62,69,4
62,47,4
62,91,4
62,9,4
62,15,2
62,24,4
62,56,5
62,21,3
62,65,4
62,44,3
62,55,5
62,151,5
62,72,3
62,62,3
62,89,5
62,97,2
62,128,2
63,126,3
63,121,1
63,10,4
63,14,4
63,1,3
63,108,2
63,100,5
63,15,3
63,106,2
63,116,5
63,111,3
63,79,3
63,3,2
63,137,4
63,50,4
63,20,3
64,98,4
64,81,4
64,10,5
64,58,3
64,144,3
64,22,4
64,28,4
64,52,3
64,151,3
64,91,4
64,82,3
64,9,4
64,121,2
64,141,4
64,31,4
64,125,2
64,96,4
64,56,5
64,79,4
64,7,4
64,1,4
64,95,4
64,97,3
64,154,4
64,48,5
64,64,4
64,50,5
64,70,5
64,135,4
65,88,4
65,97,5
65,1,3
65,77,5
65,64,5
65,73,4
65,65,3
65,28,4
65,111,4
65,100,3
65,15,5
65,9,5
65,87,5
65,48,5
65,50,5
66,1,3
66,7,3
66,117,3
66,121,3
66,9,4
66,50,5
67,147,3
67,105,4
67,1,3
67,24,4
67,151,4
67,121,4
67,117,5
67,125,4
67,64,5
68,121,1
68,25,4
68,127,4
68,7,3
68,9,4
68,118,2
68,111,3
68,117,4
69,123,4
69,100,5
69,129,3
69,42,5
69,7,5
69,98,5
69,12,5
69,117,4
69,56,5
69,124,4
69,150,5
69,147,3
69,50,5
69,79,4
70,132,4
70,48,4
70,83,4
70,143,5
70,89,4
70,142,3
70,150,3
70,50,4
70,95,4
70,1,4
70,121,3
70,99,4
70,69,4
70,82,4
70,128,4
70,63,3
70,96,4
70,91,3
70,24,4
71,14,5
71,56,5
71,153,4
71,6,3
71,100,4
71,89,5
71,98,4
71,134,3
71,52,4
72,70,4
72,38,3
72,121,3
72,100,5
72,54,3
72,82,3
72,23,4
72,2,3
72,51,4
72,81,3
72,50,2
72,77,4
72,118,3
72,12,5
72,58,4
72,135,4
72,127,5
72,98,5
72,9,5
72,97,4
72,134,5
73,56,4
73,64,5
73,12,5
73,129,4
73,59,5
73,153,3
73,100,4
73,127,5
73,1,2
73,152,3
73,96,2
73,32,4
73,154,5
73,94,1
73,81,5
73,135,5
73,82,2
73,89,5
74,7,4
74,9,4
74,15,4
74,126,3
74,100,4
74,13,4
75,129,3
75,121,4
75,114,4
75,13,5
75,117,4
75,151,5
75,100,5
75,1,4
75,111,4
75,147,3
75,56,5
75,118,3
75,25,5
75,79,5
75,123,3
75,125,3
76,24,2
76,121,2
76,23,5
76,100,5
76,6,5
76,98,5
76,77,2
76,89,4
76,137,5
76,70,4
76,7,4
76,61,4
76,129,3
76,93,4
76,135,5
76,96,5
76,60,4
76,92,4
76,56,5
76,42,3
77,125,3
77,56,4
77,31,3
77,134,4
77,52,5
77,28,5
77,144,3
77,100,3
77,154,5
77,25,2
77,121,2
77,1,5
77,42,5
77,15,2
77,132,3
77,23,4
77,96,3
77,127,2
77,89,5
77,91,3
77,98,4
77,97,2
77,69,3
77,133,2
79,150,3
79,100,5
79,116,5
79,50,4
79,1,4
79,13,3
79,124,5
79,19,5
79,93,2
79,10,5
80,87,4
80,50,3
80,64,5
80,79,4
80,86,5
80,45,4
80,58,4
81,147,4
81,116,3
81,100,3
81,3,4
81,42,4
81,111,3
81,79,5
81,25,5
81,121,4
81,151,2
81,150,3
81,98,5
81,1,4
82,118,3
82,147,3
82,100,5
82,25,2
82,7,3
82,135,3
82,56,3
82,28,3
82,9,4
82,127,2
82,133,4
82,3,2
82,13,2
82,71,4
82,125,3
82,11,4
82,70,4
82,87,3
82,111,4
82,1,4
82,21,1
82,140,3
82,79,3
82,22,3
82,103,2
82,99,4
82,151,2
82,97,4
82,69,4
82,81,3
83,121,4
83,79,5
83,66,4
83,117,5
83,127,4
83,111,3
83,22,5
83,63,4
83,95,4
83,97,4
83,31,5
83,125,5
83,71,3
83,88,5
83,70,4
83,151,3
83,56,1
83,2,4
83,110,4
83,105,2
83,69,4
83,35,1
84,95,4
84,98,4
84,12,5
84,4,3
84,70,5
84,25,3
84,15,4
84,100,4
84,79,4
84,117,4
84,1,2
84,87,5
84,121,4
84,111,4
85,56,4
85,127,5
85,64,5
85,124,5
85,57,5
85,143,4
85,42,3
85,8,4
85,121,2
85,79,3
85,108,2
85,133,4
85,10,4
85,141,3
85,65,3
85,100,3
85,30,3
85,25,2
85,98,4
85,27,4
85,152,5
85,70,4
85,69,4
85,99,5
87,67,4
87,121,5
87,22,4
87,97,5
87,96,5
87,100,5
87,118,4
87,66,5
87,64,5
87,55,4
87,132,5
87,144,4
87,127,4
87,111,4
87,56,4
87,39,3
87,72,3
89,66,3
89,86,5
89,111,4
89,13,2
89,1,5
89,49,4
89,137,1
89,127,5
89,93,2
89,88,4
89,150,5
89,14,4
89,117,5
89,100,5
89,121,5
89,7,5
89,50,5
89,25,5
89,15,5
89,107,5
90,79,4
90,45,3
90,10,5
90,89,5
90,26,4
90,6,4
90,151,2
90,148,2
90,127,4
90,17,4
90,153,5
90,149,3
90,143,5
90,57,5
90,23,5
90,56,5
91,56,1
91,143,4
91,136,4
91,69,5
91,50,5
91,82,5
91,22,5
91,28,4
91,98,5
91,127,5
91,134,4
91,135,4
91,31,5
91,64,4
91,79,5
92,1,4
92,4,4
92,29,3
92,79,4
92,42,4
92,111,3
92,106,3
92,154,4
92,91,3
92,95,3
92,65,4
92,77,3
92,58,4
92,85,3
92,109,3
92,47,4
92,143,3
92,89,5
92,46,4
92,148,2
92,40,3
92,48,4
92,22,3
93,15,5
94,39,3
94,50,5
94,71,4
94,76,4
94,34,1
94,28,4
94,100,5
94,17,2
94,91,5
94,62,3
94,81,4
94,4,4
94,61,5
94,7,4
94,9,5
94,63,3
94,109,4
94,83,4
94,97,4
94,58,5
94,101,2
94,51,3
94,79,4
94,77,3
94,143,4
94,53,4
94,8,5
94,88,3
94,80,2
95,142,4
95,64,5
95,151,4
95,98,4
95,132,3
95,49,3
95,89,3
95,8,5
95,43,2
95,78,3
95,51,4
95,88,4
95,135,3
95,95,3
95,52,4
95,97,4
95,117,4
95,140,3
95,127,4
95,48,4
95,73,4
95,62,4
95,91,5
95,96,4
95,79,4
95,137,3
95,15,4
95,121,4
95,77,4
95,69,5
96,83,3
96,50,5
96,98,5
96,91,5
96,87,4
96,42,1
96,96,4
96,153,4
96,8,5
96,7,5
96,127,5
96,144,4
96,79,4
96,89,5
96,56,5
96,23,5
97,89,5
97,100,2
97,23,5
97,132,5
97,135,5
97,153,5
97,98,4
97,1,4
97,79,5
97,50,5
97,69,5
97,115,5
97,83,1
97,32,5
97,82,4
97,96,5
97,133,1
98,116,5
98,70,3
98,47,4
98,152,3
99,105,2
99,56,5
99,7,4
99,22,5
99,64,5
99,3,3
99,92,4
99,120,2
99,79,4
99,98,5
99,121,3
99,125,4
99,25,3
99,147,5
99,66,3
99,4,5
99,123,3
99,100,5
99,118,2
99,107,3
99,116,2
99,111,1
101,111,2
101,151,3
101,7,3
101,1,3
101,147,4
101,117,4
101,123,2
101,50,4
101,125,4
101,122,1
102,5,3
102,121,3
102,49,2
102,95,4
102,102,3
102,91,3
102,154,3
102,67,1
102,62,3
102,47,2
102,1,3
102,72,3
102,88,3
102,96,3
102,83,3
102,53,2
102,55,3
102,68,2
102,29,1
102,50,4
102,101,4
103,144,4
103,50,5
103,98,3
103,121,3
103,127,4
103,118,3
103,117,4
103,24,4
103,56,5
103,126,5
104,124,2
104,130,1
104,121,2
104,9,2
104,3,3
104,13,3
104,117,2
104,25,3
104,15,5
104,10,2
104,126,4
104,147,3
104,111,1
104,150,5
104,50,5
104,127,3
106,9,4
106,25,4
106,86,3
106,88,3
106,107,4
106,8,4
106,22,4
106,82,3
106,12,4
106,100,3
106,1,4
106,28,4
106,70,3
106,14,4
106,48,3
106,59,4
108,50,4
108,7,5
108,124,4
108,1,4
108,100,4
108,13,3
108,125,3
108,121,3
109,50,5
109,98,4
109,63,3
109,9,3
109,7,4
109,144,4
109,94,4
109,71,4
109,68,3
109,125,5
109,53,4
109,88,4
109,121,5
109,1,4
109,147,4
109,151,5
109,11,4
109,42,1
109,12,4
109,96,5
109,127,2
109,82,5
109,28,3
109,97,3
109,77,4
109,79,5
109,70,4
109,95,4
109,29,3
110,22,4
110,11,4
110,68,2
110,33,4
110,67,3
110,69,4
110,64,4
110,54,4
110,29,3
110,88,4
110,63,3
110,31,3
110,28,4
110,96,4
110,94,4
110,2,3
110,56,1
110,38,3
110,41,4
110,77,4
110,12,4
110,55,3
110,43,3
113,124,3
113,50,5
113,127,4
113,100,4
113,116,3
113,126,5
113,7,3
113,9,3
114,89,5
114,135,4
114,56,3
114,153,3
114,98,4
115,89,5
115,124,5
115,12,5
115,93,3
115,83,3
115,127,5
115,9,5
115,22,3
115,79,4
115,11,4
115,13,5
115,48,5
115,23,5
115,7,5
115,56,5
115,33,4
115,50,5
115,82,4
115,98,3
115,92,4
115,121,3
115,100,5
116,11,5
116,47,3
116,50,3
116,145,2
116,56,5
116,116,3
116,20,3
116,65,2
116,124,3
116,127,5
116,137,2
116,7,2
117,143,1
117,144,4
117,122,2
117,7,3
117,150,4
117,50,5
117,151,4
117,12,5
117,33,4
117,109,4
117,11,5
117,132,4
117,96,5
117,25,4
117,15,5
117,56,5
117,117,5
117,98,4
118,22,5
118,55,5
118,53,5
118,7,5
118,56,5
118,134,5
118,98,5
118,135,5
118,17,3
118,132,4
118,100,5
118,79,5
118,5,2
118,32,5
119,31,5
119,86,4
119,121,4
119,93,4
119,64,4
119,82,2
119,40,4
119,109,5
119,144,4
119,7,5
119,124,4
119,125,5
119,23,3
119,105,2
119,83,4
119,12,3
119,147,4
120,118,2
120,127,4
120,50,4
120,25,5
120,9,4
121,12,5
121,57,5
121,124,5
121,100,4
121,50,5
121,121,2
121,135,5
121,1,4
121,86,5
121,118,2
121,127,5
121,83,4
121,11,2
121,14,5
121,25,5
121,117,1
122,28,4
122,11,1
122,57,2
122,69,2
122,127,5
122,86,5
122,46,5
122,83,5
122,135,4
123,143,5
123,132,3
123,100,4
123,64,3
123,13,3
123,134,4
123,98,4
123,14,5
123,9,5
123,23,4
123,22,4
123,135,5
124,1,3
124,7,4
124,50,3
124,11,5
124,117,3
124,96,4
124,79,3
125,79,5
125,82,5
125,88,5
125,143,5
125,66,5
125,28,4
125,144,5
125,136,5
125,63,3
125,105,3
125,153,2
125,64,5
125,83,4
125,109,3
125,22,5
125,94,5
125,85,3
125,21,3
125,120,1
125,72,4
125,8,4
125,69,4
125,50,5
125,67,5
125,41,2
127,50,4
128,14,5
128,88,4
128,118,5
128,131,5
128,48,4
128,98,4
128,25,3
128,70,3
128,82,5
128,64,5
128,117,5
128,1,4
128,26,4
128,97,3
128,58,3
128,151,3
128,136,5
128,99,4
128,15,4
128,73,3
128,66,3
128,28,5
128,121,4
128,86,5
130,4,2
130,109,3
130,99,5
130,1,5
130,31,4
130,49,4
130,29,3
130,63,4
130,105,4
130,66,5
130,150,5
130,58,2
130,28,4
130,55,5
130,5,4
130,84,4
130,122,3
130,33,5
130,27,4
130,17,5
130,95,5
130,94,5
130,68,5
130,12,4
130,134,5
130,24,5
130,93,5
130,11,5
130,3,5
130,56,5
131,126,4
131,9,5
131,137,1
131,100,5
131,1,4
131,127,4
132,124,4
132,137,4
132,154,4
132,56,5
132,127,4
132,12,4
135,39,3
135,55,4
135,56,4
135,12,4
135,79,3
135,23,4
135,5,3
135,98,5
135,38,3
136,9,5
136,127,5
136,124,5
136,89,4
136,117,4
136,116,5
136,15,4
136,56,4
136,14,5
137,55,5
137,96,5
137,50,5
137,121,5
137,1,3
137,79,5
137,144,5
137,118,5
137,89,5
138,13,4
138,147,4
138,12,5
138,117,4
138,15,4
138,133,4
138,137,5
138,56,5
138,26,5
138,121,4
138,14,3
138,45,5
138,151,4
138,1,4
139,127,5
141,147,4
141,15,5
141,25,5
141,127,2
141,151,2
141,106,5
141,117,4
141,126,5
141,7,5
141,125,5
141,120,4
141,1,3
141,118,5
141,100,4
141,121,4
142,82,4
142,42,4
142,7,4
142,89,3
142,28,4
142,91,5
142,134,5
142,147,1
144,50,5
144,59,4
144,93,1
144,68,2
144,117,4
144,20,4
144,98,4
144,126,4
144,65,4
144,116,4
144,129,4
144,1,4
144,22,5
144,135,5
144,96,5
144,33,5
144,105,2
144,4,4
144,144,4
144,89,3
144,32,4
144,48,5
144,58,3
144,73,3
144,70,4
144,87,5
144,72,4
145,118,3
145,53,2
145,17,3
145,135,5
145,111,3
145,89,4
145,51,3
145,42,5
145,105,2
145,120,2
145,59,1
145,50,5
145,64,4
145,1,3
145,66,4
145,56,5
145,15,2
145,79,5
145,23,4
145,55,3
145,39,4
145,150,5
145,7,5
145,44,5
148,56,5
148,116,5
148,7,5
148,70,5
148,151,4
148,114,5
148,78,1
148,89,5
148,69,5
148,132,4
148,8,4
148,135,5
148,50,5
148,127,1
148,1,4
148,140,1
148,133,5
150,14,4
150,129,4
150,151,4
150,121,2
150,124,2
150,150,3
150,13,4
150,123,4
150,100,2
150,1,4
151,86,5
151,100,3
151,151,5
151,51,4
151,66,4
151,28,4
151,93,5
151,9,4
151,152,3
151,47,3
151,4,5
151,31,3
151,136,4
151,132,5
151,50,5
151,79,4
151,44,4
151,91,2
151,69,4
151,153,3
151,118,3
151,70,4
151,154,4
151,26,3
151,124,5
151,125,4
151,64,5
151,133,5
152,97,5
152,153,4
152,132,5
152,143,5
152,147,3
152,80,5
152,67,5
152,66,5
152,120,2
152,151,4
152,69,5
152,21,3
152,22,5
152,33,5
152,15,5
152,133,5
152,88,5
152,111,5
152,25,3
152,51,4
152,49,5
152,117,4
152,71,5
152,8,5
152,121,5
153,127,3
153,56,5
153,64,5
153,22,2
154,61,4
154,137,3
154,135,5
154,152,4
156,137,4
156,77,2
156,86,4
156,64,3
156,9,4
156,12,3
156,83,3
156,100,4
156,58,4
157,25,3
157,150,5
157,111,3
157,50,4
157,120,1
157,147,5
157,100,5
157,117,5
157,127,5
157,118,2
158,62,5
158,11,4
158,8,5
158,123,3
158,56,5
158,96,4
158,127,5
158,125,3
158,144,4
158,149,3
158,83,5
158,128,2
158,72,3
158,22,5
158,7,5
158,50,4
158,117,3
158,53,1
158,137,5
158,107,3
158,42,3
158,10,4
158,70,4
158,24,4
158,29,3
158,121,4
158,4,4
159,111,4
159,15,5
159,126,5
159,96,4
159,25,5
159,121,3
159,118,4
159,130,1
159,127,5
159,125,5
159,103,1
159,9,3
159,72,3
159,117,5
159,24,5
159,67,1
159,7,5
160,50,4
160,7,3
160,13,4
160,153,3
160,129,4
160,117,4
160,137,4
160,32,5
160,135,4
160,61,4
160,100,5
160,55,4
160,24,5
160,15,2
160,109,2
160,23,5
160,1,4
160,59,4
160,127,5
160,56,5
160,4,4
160,9,3
160,118,3
160,123,4
161,133,2
161,48,1
161,98,4
161,22,2
161,100,4
161,70,3
161,50,2
161,132,1
161,118,2
161,14,4
161,135,2
161,15,2
161,69,4
162,121,4
162,1,4
162,7,3
162,25,4
162,144,3
162,55,3
162,122,2
162,147,4
162,105,2
162,79,4
162,11,4
162,28,4
163,64,4
163,56,4
163,98,4
163,97,4
164,117,5
164,100,5
164,9,4
164,121,5
165,69,3
165,127,4
167,73,2
167,48,1
167,8,5
167,99,4
167,86,4
167,137,5
167,96,5
167,83,5
168,125,4
168,15,5
168,100,4
168,126,5
168,1,5
168,118,4
168,117,5
168,121,4
168,9,1
168,151,5
169,134,5
169,50,5
169,133,4
172,124,4
172,23,3
174,69,5
174,125,5
174,63,4
174,65,5
174,31,4
174,21,1
174,66,5
174,143,5
174,138,1
174,100,5
174,124,5
174,118,2
174,126,5
174,98,5
174,140,4
175,111,4
175,11,5
175,12,4
175,127,5
175,56,2
175,50,5
175,136,4
175,96,3
175,31,4
175,147,3
175,98,5
175,133,4
175,88,4
175,71,4
176,25,3
176,93,5
176,111,4
176,150,4
176,151,4
176,129,3
176,117,4
176,7,5
177,98,5
177,121,2
177,144,5
177,64,4
177,79,4
177,150,4
177,100,5
177,92,4
177,42,4
177,23,5
177,60,4
177,129,3
177,22,4
177,135,5
177,56,5
177,153,4
177,69,1
177,127,5
177,47,3
177,59,4
178,125,4
178,95,5
178,134,3
178,56,4
178,2,4
178,99,4
178,58,5
178,15,5
178,89,4
178,1,4
178,31,4
178,117,4
178,79,4
178,38,3
178,66,4
178,69,5
178,7,4
178,111,4
178,92,3
178,153,4
178,98,5
178,25,3
178,143,4
178,62,4
178,39,2
178,82,5
178,123,4
178,77,4
178,22,5
180,53,5
180,153,1
180,12,2
180,68,5
180,67,1
180,79,3
180,40,4
180,28,3
180,98,5
181,112,1
181,129,2
181,130,1
181,126,2
181,9,4
181,149,1
181,137,2
181,122,2
181,109,1
181,7,4
181,118,2
181,20,1
181,1,3
181,3,2
181,107,1
181,106,2
181,120,1
182,48,3
182,100,3
182,50,5
182,150,3
182,15,4
182,1,4
182,69,5
182,121,3
183,96,3
183,121,3
183,144,3
183,77,3
183,94,3
183,50,2
183,62,2
183,55,4
183,88,3
184,93,4
184,25,4
184,91,3
184,51,4
184,40,4
184,65,4
184,72,3
184,64,4
184,47,4
184,69,3
184,97,2
184,95,4
184,66,4
184,92,3
184,143,3
184,58,4
184,126,3
184,88,3
185,15,3
185,116,4
185,127,5
185,111,4
185,50,4
185,23,4
185,25,4
185,114,4
185,47,4
185,9,4
186,77,5
186,31,4
186,100,4
186,44,5
186,56,3
186,117,5
186,106,2
186,12,1
186,118,2
186,147,4
186,38,5
186,95,3
186,71,5
186,98,5
186,55,4
186,121,2
186,79,5
186,148,4
187,28,4
187,97,3
187,69,4
187,52,4
187,23,4
187,64,5
187,137,5
187,134,3
187,8,5
187,116,5
187,83,5
187,135,4
187,65,5
187,70,4
188,28,3
188,118,3
188,5,4
188,66,3
188,56,4
188,79,5
188,143,5
188,22,5
188,11,5
188,54,4
188,148,4
188,77,4
188,121,4
188,127,4
188,100,4
188,96,5
188,153,5
188,50,4
188,38,3
188,13,4
188,97,5
188,64,5
188,98,5
188,151,3
189,136,4
189,4,5
189,20,5
189,124,5
189,9,3
189,61,3
189,79,3
189,96,5
189,60,3
189,151,5
189,99,5
189,28,4
189,16,3
189,7,3
189,135,4
189,127,4
189,83,4
190,121,3
190,9,1
190,15,4
190,7,4
190,117,4
190,147,4
190,148,4
190,100,4
190,24,3
190,125,3
192,100,5
192,127,4
192,7,4
192,125,3
192,118,2
192,25,4
192,9,5
192,111,2
193,96,1
193,25,4
193,24,2
193,23,4
193,29,3
193,73,3
193,2,3
193,56,1
193,72,2
193,153,4
193,94,3
193,111,1
193,127,5
193,33,3
193,38,3
193,147,2
193,69,5
194,50,3
194,125,2
194,118,3
194,25,2
194,66,3
194,134,2
194,143,3
194,7,3
194,15,4
194,100,4
194,135,3
194,31,3
194,62,2
194,56,5
